"plant_name","plant_name_full","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Colocasia esculenta","Colocasia esculenta","Peru","Western South America","Southern America","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Sulawesi","Malesia","Asia-Tropical","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Yugoslavia","Southeastern Europe","Europe","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Puerto Rico","Caribbean","Southern America","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Brazil Northeast","Brazil","Southern America","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Brazil North","Brazil","Southern America","Yes","","","","","","",""
"Coprosma ernodeoides","Coprosma ernodeoides","Hawaii","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Coprosma lucida","Coprosma lucida","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Coprosma lucida","Coprosma lucida","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Coprosma menziesii","Coprosma menziesii","Hawaii","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Coprosma robusta","Coprosma robusta","Chatham Is.","New Zealand","Australasia","No","","","","","","",""
"Coprosma robusta","Coprosma robusta","Tasmania","Australia","Australasia","Yes","","","","","","",""
"Coprosma robusta","Coprosma robusta","Victoria","Australia","Australasia","Yes","","","","","","",""
"Coprosma robusta","Coprosma robusta","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Coprosma robusta","Coprosma robusta","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Panamá","Central America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Argentina South","Southern South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Venezuela","Northern South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Costa Rica","Central America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Fiji","Southwestern Pacific","Pacific","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico Southeast","Mexico","Northern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Ecuador","Western South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Chile Central","Southern South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Guatemala","Central America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Solomon Is.","Papuasia","Asia-Tropical","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Society Is.","South-Central Pacific","Pacific","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico Central","Mexico","Northern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico Northwest","Mexico","Northern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Peru","Western South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico Northeast","Mexico","Northern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","New Guinea","Papuasia","Asia-Tropical","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Colombia","Western South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico Southwest","Mexico","Northern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Chile South","Southern South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Vanuatu","Southwestern Pacific","Pacific","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Samoa","Southwestern Pacific","Pacific","No","","","","","","",""
"Coriaria sarmentosa","Coriaria sarmentosa","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Coriaria sarmentosa","Coriaria sarmentosa","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Cornus capitata","Cornus capitata","New Zealand North","New Zealand","Australasia","Yes","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Laos","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Nepal","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Pakistan","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","New Zealand South","New Zealand","Australasia","Yes","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Assam","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","China South-Central","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Tibet","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Myanmar","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Vietnam","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus florida","Cornus florida","Florida","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","","","",""
"Cornus florida","Cornus florida","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","District Of Columbia","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Georgia","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Arkansas","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Vermont","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Oklahoma","North-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Delaware","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","New York","Northeastern U.S.A.","Northern America","No","Yes","","Yes","","","",""
"Cornus florida","Cornus florida","Texas","South-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Indiana","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Ontario","Eastern Canada","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Michigan","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Maine","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Mississippi","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Mexico Gulf","Mexico","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Kansas","North-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Pennsylvania","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Connecticut","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","New Hampshire","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Kentucky","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Maryland","Southeastern U.S.A.","Northern America","No","Yes","","Yes","","","",""
"Cornus florida","Cornus florida","Ohio","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Tennessee","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","South Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","New Jersey","Northeastern U.S.A.","Northern America","No","Yes","","Yes","","","",""
"Cornus florida","Cornus florida","Rhode I.","Northeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Missouri","North-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","North Carolina","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","","","",""
"Cornus florida","Cornus florida","Massachusetts","Northeastern U.S.A.","Northern America","No","Yes","","Yes","","","",""
"Cornus florida","Cornus florida","West Virginia","Northeastern U.S.A.","Northern America","No","Yes","","Yes","","","",""
"Cornus florida","Cornus florida","Louisiana","Southeastern U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Mexico Northeast","Mexico","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Illinois","North-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus kousa","Cornus kousa","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Inner Mongolia","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Massachusetts","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","North Carolina","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","China North-Central","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Hawaii","North-Central Pacific","Pacific","Yes","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","China South-Central","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Taiwan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Cornus mas","Cornus mas","Norway","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Hungary","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","East Aegean Is.","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Illinois","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Italy","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Great Britain","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Krym","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","France","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Czechoslovakia","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Austria","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Bulgaria","Southeastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Ukraine","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Belgium","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Germany","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Yugoslavia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Turkey-In-Europe","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Sweden","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Pennsylvania","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Denmark","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus nuttallii","Cornus nuttallii","California","Southwestern U.S.A.","Northern America","No","Yes","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Oregon","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Cornus nuttallii","Cornus nuttallii","British Columbia","Western Canada","Northern America","No","","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Idaho","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Washington","Northwestern U.S.A.","Northern America","No","Yes","","","","","",""
"Cornus sanguinea","Cornus sanguinea","Ireland","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Belgium","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Denmark","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Spain","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Belarus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Netherlands","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Turkey-In-Europe","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Massachusetts","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Sardegna","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","South European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","North European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Baltic States","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Bulgaria","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Krym","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Pennsylvania","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Poland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Ukraine","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Northwest European R","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Sicilia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Greece","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Germany","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Italy","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Austria","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Sweden","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Great Britain","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Czechoslovakia","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Yugoslavia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Washington","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","France","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","East European Russia","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Norway","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Portugal","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Corse","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Hungary","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Belgium","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Oregon","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Føroyar","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Great Britain","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Czechoslovakia","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Hungary","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Ireland","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Krym","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Belarus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Corse","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Austria","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Denmark","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Germany","Middle Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Poland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","North European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Sardegna","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Finland","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Bulgaria","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Norway","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","France","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","East European Russia","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Azores","Macaronesia","Africa","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Netherlands","Middle Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Newfoundland","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Sweden","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northwest European R","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","South European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Ukraine","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Illinois","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Yugoslavia","Southeastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Washington","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","British Columbia","Western Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Italy","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","East Aegean Is.","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Portugal","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Spain","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Kriti","Southeastern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Vermont","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Baltic States","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Sicilia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Virginia","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Greece","Southeastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Corylus cornuta","Corylus cornuta","Iowa","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Alberta","Western Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Maryland","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Connecticut","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Kentucky","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","North Dakota","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","California","Southwestern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Corylus cornuta","Corylus cornuta","Montana","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Québec","Eastern Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","South Carolina","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","New Brunswick","Eastern Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Idaho","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Nova Scotia","Eastern Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Maine","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Minnesota","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Alabama","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Vermont","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Rhode I.","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Michigan","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","South Dakota","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","North Carolina","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Ohio","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Massachusetts","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","British Columbia","Western Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Tennessee","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","New York","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Virginia","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Wisconsin","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Saskatchewan","Western Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Illinois","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","New Jersey","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Pennsylvania","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","New Hampshire","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Manitoba","Western Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Newfoundland","Eastern Canada","Northern America","No","","","","","","",""
